0,Q,default/15247.java_elimina,57,80
100,R,selected/2368834.java_copyFile,34,72,F

0,Q,default/78325.java_doVersionCheck,8,29
1,R,default/96757.java_doVersionCheck,8,29,T1
2,R,default/94284.java_doVersionCheck,8,29,F
3,R,default/83007.java_doVersionCheck,8,29,T1
4,R,default/8235.java_doVersionCheck,8,29,F
5,R,default/74894.java_doVersionCheck,8,29,T1
6,R,default/74756.java_doVersionCheck,8,29,F
7,R,default/74406.java_doVersionCheck,8,29,F
8,R,default/7423.java_doVersionCheck,8,29,F
9,R,default/64693.java_doVersionCheck,8,29,F
10,R,default/64154.java_doVersionCheck,8,29,T1
11,R,default/61724.java_doVersionCheck,8,29,F
12,R,default/59031.java_doVersionCheck,8,29,T1
13,R,default/53429.java_doVersionCheck,8,29,F
14,R,default/51877.java_doVersionCheck,8,29,T1
15,R,default/46978.java_doVersionCheck,8,29,F
16,R,default/46396.java_doVersionCheck,8,29,F
17,R,default/44541.java_doVersionCheck,8,29,T1
18,R,default/43553.java_doVersionCheck,8,29,F
19,R,default/42050.java_doVersionCheck,8,29,F
20,R,default/41017.java_doVersionCheck,8,29,F
21,R,default/40132.java_doVersionCheck,8,29,F
22,R,default/3766.java_doVersionCheck,8,29,F
23,R,default/35279.java_doVersionCheck,8,29,F
24,R,default/30803.java_doVersionCheck,8,29,T1
25,R,default/30551.java_doVersionCheck,8,29,F
26,R,default/30030.java_doVersionCheck,8,29,F
27,R,default/29785.java_doVersionCheck,8,29,F
28,R,default/26857.java_doVersionCheck,8,29,F
29,R,default/26732.java_doVersionCheck,8,29,F
30,R,default/26006.java_doVersionCheck,8,29,F
31,R,default/24816.java_doVersionCheck,8,29,T1
32,R,default/20880.java_doVersionCheck,8,29,T1
33,R,default/19879.java_doVersionCheck,8,29,F
34,R,default/17395.java_doVersionCheck,8,29,F
35,R,default/16944.java_doVersionCheck,8,29,F
36,R,default/131818.java_doVersionCheck,8,29,F
37,R,default/128851.java_doVersionCheck,8,29,F
38,R,default/12451.java_doVersionCheck,8,29,F
39,R,default/120792.java_doVersionCheck,8,29,F
40,R,default/118261.java_doVersionCheck,8,29,T1
41,R,default/116161.java_doVersionCheck,8,29,F
42,R,default/113885.java_doVersionCheck,8,29,F
43,R,default/111911.java_doVersionCheck,8,29,F
44,R,default/107234.java_doVersionCheck,8,29,F
45,R,default/105464.java_doVersionCheck,8,29,F
46,R,default/105160.java_doVersionCheck,8,29,F
47,R,default/104739.java_doVersionCheck,8,29,T1
48,R,default/10360.java_doVersionCheck,8,29,F
49,R,default/93582.java_doVersionCheck,14,37,F
50,R,default/88062.java_doVersionCheck,14,37,T3
51,R,default/83302.java_doVersionCheck,14,37,F
52,R,default/79589.java_doVersionCheck,14,37,T3
53,R,default/73348.java_doVersionCheck,8,31,F
54,R,default/69777.java_doVersionCheck,13,36,T3
55,R,default/6220.java_doVersionCheck,14,37,T3
56,R,default/60704.java_doVersionCheck,13,36,F
57,R,default/58574.java_doVersionCheck,14,37,T3
58,R,default/55356.java_doVersionCheck,14,37,T3
59,R,default/51768.java_doVersionCheck,14,37,T3
60,R,default/50984.java_doVersionCheck,14,37,T3
61,R,default/47515.java_doVersionCheck,14,37,F
62,R,default/4434.java_doVersionCheck,13,36,F
63,R,default/41029.java_doVersionCheck,13,36,F
64,R,default/28245.java_doVersionCheck,14,37,T3
65,R,default/20415.java_doVersionCheck,14,37,T3
66,R,default/124021.java_doVersionCheck,8,31,T3
67,R,default/123506.java_doVersionCheck,14,37,F
68,R,default/121803.java_doVersionCheck,8,31,F
69,R,default/120413.java_doVersionCheck,14,37,F
70,R,default/112821.java_doVersionCheck,14,37,T3
71,R,default/107570.java_doVersionCheck,14,37,F
72,R,default/10625.java_doVersionCheck,14,37,F
73,R,default/10296.java_doVersionCheck,14,37,F
74,R,default/100952.java_doVersionCheck,14,37,F
75,R,default/9662.java_run,152,170,F
76,R,default/60071.java_run,152,170,F
77,R,default/49492.java_run,152,170,F
78,R,default/121058.java_run,152,170,F
79,R,selected/2517196.java_loadSession,208,230,F
80,R,default/57838.java_loadSession,211,233,F
81,R,selected/2252905.java_run,282,296,F
82,R,selected/1706104.java_initProxyDetails,21,38,F
83,R,selected/2449563.java_loadSession,24,46,F
84,R,selected/1924810.java_loadQueries,132,150,F
85,R,default/87936.java_loadSession,213,235,F
86,R,default/126038.java_loadSession,213,235,F
87,R,default/125016.java_loadSession,213,235,F
88,R,default/57486.java_loadSession,201,222,F
89,R,selected/580490.java_refresh,224,263,F
90,R,selected/1403579.java_run,33,63,F
91,R,selected/2252905.java_run,306,321,F
92,R,default/9662.java_run,180,193,F
93,R,default/60071.java_run,180,193,F
94,R,default/49492.java_run,180,193,F
95,R,default/121058.java_run,180,193,F
96,R,selected/1146582.java_generateAlerts,232,343,F
97,R,selected/1512797.java_callGenPuid,29,48,F
98,R,selected/560818.java_setInput,143,245,F
99,R,selected/1578427.java_main,35,104,F
100,R,selected/2368834.java_copyFile,34,72,F

0,Q,default/28245.java_doVersionCheck,14,37
1,R,default/93582.java_doVersionCheck,14,37,F
2,R,default/88062.java_doVersionCheck,14,37,T1
3,R,default/83302.java_doVersionCheck,14,37,F
4,R,default/79589.java_doVersionCheck,14,37,T1
5,R,default/73348.java_doVersionCheck,8,31,F
6,R,default/69777.java_doVersionCheck,13,36,T1
7,R,default/6220.java_doVersionCheck,14,37,T1
8,R,default/60704.java_doVersionCheck,13,36,F
9,R,default/58574.java_doVersionCheck,14,37,T1
10,R,default/55356.java_doVersionCheck,14,37,T1
11,R,default/51768.java_doVersionCheck,14,37,T1
12,R,default/50984.java_doVersionCheck,14,37,T1
13,R,default/47515.java_doVersionCheck,14,37,F
14,R,default/4434.java_doVersionCheck,13,36,F
15,R,default/41029.java_doVersionCheck,13,36,F
16,R,default/20415.java_doVersionCheck,14,37,T1
17,R,default/124021.java_doVersionCheck,8,31,T1
18,R,default/123506.java_doVersionCheck,14,37,F
19,R,default/121803.java_doVersionCheck,8,31,F
20,R,default/120413.java_doVersionCheck,14,37,F
21,R,default/112821.java_doVersionCheck,14,37,T1
22,R,default/107570.java_doVersionCheck,14,37,F
23,R,default/10625.java_doVersionCheck,14,37,F
24,R,default/10296.java_doVersionCheck,14,37,F
25,R,default/100952.java_doVersionCheck,14,37,F
26,R,default/96757.java_doVersionCheck,8,29,T3
27,R,default/94284.java_doVersionCheck,8,29,F
28,R,default/83007.java_doVersionCheck,8,29,T3
29,R,default/8235.java_doVersionCheck,8,29,F
30,R,default/78325.java_doVersionCheck,8,29,F
31,R,default/74894.java_doVersionCheck,8,29,T3
32,R,default/74756.java_doVersionCheck,8,29,F
33,R,default/74406.java_doVersionCheck,8,29,F
34,R,default/7423.java_doVersionCheck,8,29,F
35,R,default/64693.java_doVersionCheck,8,29,F
36,R,default/64154.java_doVersionCheck,8,29,T3
37,R,default/61724.java_doVersionCheck,8,29,F
38,R,default/59031.java_doVersionCheck,8,29,T3
39,R,default/53429.java_doVersionCheck,8,29,F
40,R,default/51877.java_doVersionCheck,8,29,T3
41,R,default/46978.java_doVersionCheck,8,29,F
42,R,default/46396.java_doVersionCheck,8,29,F
43,R,default/44541.java_doVersionCheck,8,29,T3
44,R,default/43553.java_doVersionCheck,8,29,F
45,R,default/42050.java_doVersionCheck,8,29,F
46,R,default/41017.java_doVersionCheck,8,29,F
47,R,default/40132.java_doVersionCheck,8,29,F
48,R,default/3766.java_doVersionCheck,8,29,F
49,R,default/35279.java_doVersionCheck,8,29,F
50,R,default/30803.java_doVersionCheck,8,29,T3
51,R,default/30551.java_doVersionCheck,8,29,F
52,R,default/30030.java_doVersionCheck,8,29,F
53,R,default/29785.java_doVersionCheck,8,29,F
54,R,default/26857.java_doVersionCheck,8,29,F
55,R,default/26732.java_doVersionCheck,8,29,F
56,R,default/26006.java_doVersionCheck,8,29,F
57,R,default/24816.java_doVersionCheck,8,29,T3
58,R,default/20880.java_doVersionCheck,8,29,T3
59,R,default/19879.java_doVersionCheck,8,29,F
60,R,default/17395.java_doVersionCheck,8,29,F
61,R,default/16944.java_doVersionCheck,8,29,F
62,R,default/131818.java_doVersionCheck,8,29,F
63,R,default/128851.java_doVersionCheck,8,29,F
64,R,default/12451.java_doVersionCheck,8,29,F
65,R,default/120792.java_doVersionCheck,8,29,F
66,R,default/118261.java_doVersionCheck,8,29,T3
67,R,default/116161.java_doVersionCheck,8,29,F
68,R,default/113885.java_doVersionCheck,8,29,F
69,R,default/111911.java_doVersionCheck,8,29,F
70,R,default/107234.java_doVersionCheck,8,29,F
71,R,default/105464.java_doVersionCheck,8,29,F
72,R,default/105160.java_doVersionCheck,8,29,F
73,R,default/104739.java_doVersionCheck,8,29,T3
74,R,default/10360.java_doVersionCheck,8,29,F
75,R,selected/580490.java_refresh,224,263,F
76,R,selected/1403579.java_run,33,63,F
77,R,selected/1578427.java_main,35,104,F
78,R,selected/1146582.java_generateAlerts,232,343,F
79,R,selected/1706104.java_initProxyDetails,21,38,F
80,R,selected/2517196.java_loadSession,208,230,F
81,R,default/57838.java_loadSession,211,233,F
82,R,selected/1823342.java_checkDependencies,334,439,F
83,R,selected/1924810.java_loadQueries,132,150,F
84,R,default/9662.java_run,152,170,F
85,R,default/60071.java_run,152,170,F
86,R,default/49492.java_run,152,170,F
87,R,default/121058.java_run,152,170,F
88,R,selected/2449563.java_loadSession,24,46,F
89,R,default/87936.java_loadSession,213,235,F
90,R,default/126038.java_loadSession,213,235,F
91,R,default/125016.java_loadSession,213,235,F
92,R,default/57486.java_loadSession,201,222,F
93,R,selected/539491.java_updateConfig,120,207,F
94,R,selected/2630596.java_load,81,194,F
95,R,default/30595.java__listDirectory,67,122,F
96,R,default/41045.java__listDirectory,77,132,F
97,R,default/83259.java__listDirectory,77,131,F
98,R,selected/187449.java_run,92,127,F
99,R,selected/2252905.java_run,282,296,F
100,R,selected/1671946.java_parseOBO,165,192,F

0,Q,default/83007.java_doVersionCheck,8,29
1,R,default/96757.java_doVersionCheck,8,29,T1
2,R,default/94284.java_doVersionCheck,8,29,F
3,R,default/8235.java_doVersionCheck,8,29,F
4,R,default/78325.java_doVersionCheck,8,29,F
5,R,default/74894.java_doVersionCheck,8,29,T1
6,R,default/74756.java_doVersionCheck,8,29,F
7,R,default/74406.java_doVersionCheck,8,29,F
8,R,default/7423.java_doVersionCheck,8,29,F
9,R,default/64693.java_doVersionCheck,8,29,F
10,R,default/64154.java_doVersionCheck,8,29,T1
11,R,default/61724.java_doVersionCheck,8,29,F
12,R,default/59031.java_doVersionCheck,8,29,T1
13,R,default/53429.java_doVersionCheck,8,29,F
14,R,default/51877.java_doVersionCheck,8,29,T1
15,R,default/46978.java_doVersionCheck,8,29,F
16,R,default/46396.java_doVersionCheck,8,29,F
17,R,default/44541.java_doVersionCheck,8,29,T1
18,R,default/43553.java_doVersionCheck,8,29,F
19,R,default/42050.java_doVersionCheck,8,29,F
20,R,default/41017.java_doVersionCheck,8,29,F
21,R,default/40132.java_doVersionCheck,8,29,F
22,R,default/3766.java_doVersionCheck,8,29,F
23,R,default/35279.java_doVersionCheck,8,29,F
24,R,default/30803.java_doVersionCheck,8,29,T1
25,R,default/30551.java_doVersionCheck,8,29,F
26,R,default/30030.java_doVersionCheck,8,29,F
27,R,default/29785.java_doVersionCheck,8,29,F
28,R,default/26857.java_doVersionCheck,8,29,F
29,R,default/26732.java_doVersionCheck,8,29,F
30,R,default/26006.java_doVersionCheck,8,29,F
31,R,default/24816.java_doVersionCheck,8,29,T1
32,R,default/20880.java_doVersionCheck,8,29,T1
33,R,default/19879.java_doVersionCheck,8,29,F
34,R,default/17395.java_doVersionCheck,8,29,F
35,R,default/16944.java_doVersionCheck,8,29,F
36,R,default/131818.java_doVersionCheck,8,29,F
37,R,default/128851.java_doVersionCheck,8,29,F
38,R,default/12451.java_doVersionCheck,8,29,F
39,R,default/120792.java_doVersionCheck,8,29,F
40,R,default/118261.java_doVersionCheck,8,29,T1
41,R,default/116161.java_doVersionCheck,8,29,F
42,R,default/113885.java_doVersionCheck,8,29,F
43,R,default/111911.java_doVersionCheck,8,29,F
44,R,default/107234.java_doVersionCheck,8,29,F
45,R,default/105464.java_doVersionCheck,8,29,F
46,R,default/105160.java_doVersionCheck,8,29,F
47,R,default/104739.java_doVersionCheck,8,29,T1
48,R,default/10360.java_doVersionCheck,8,29,F
49,R,default/93582.java_doVersionCheck,14,37,F
50,R,default/88062.java_doVersionCheck,14,37,T3
51,R,default/83302.java_doVersionCheck,14,37,F
52,R,default/79589.java_doVersionCheck,14,37,T3
53,R,default/73348.java_doVersionCheck,8,31,F
54,R,default/69777.java_doVersionCheck,13,36,T3
55,R,default/6220.java_doVersionCheck,14,37,T3
56,R,default/60704.java_doVersionCheck,13,36,F
57,R,default/58574.java_doVersionCheck,14,37,T3
58,R,default/55356.java_doVersionCheck,14,37,T3
59,R,default/51768.java_doVersionCheck,14,37,T3
60,R,default/50984.java_doVersionCheck,14,37,T3
61,R,default/47515.java_doVersionCheck,14,37,F
62,R,default/4434.java_doVersionCheck,13,36,F
63,R,default/41029.java_doVersionCheck,13,36,F
64,R,default/28245.java_doVersionCheck,14,37,F
65,R,default/20415.java_doVersionCheck,14,37,T3
66,R,default/124021.java_doVersionCheck,8,31,T3
67,R,default/123506.java_doVersionCheck,14,37,F
68,R,default/121803.java_doVersionCheck,8,31,F
69,R,default/120413.java_doVersionCheck,14,37,F
70,R,default/112821.java_doVersionCheck,14,37,T3
71,R,default/107570.java_doVersionCheck,14,37,F
72,R,default/10625.java_doVersionCheck,14,37,F
73,R,default/10296.java_doVersionCheck,14,37,F
74,R,default/100952.java_doVersionCheck,14,37,F
75,R,default/9662.java_run,152,170,F
76,R,default/60071.java_run,152,170,F
77,R,default/49492.java_run,152,170,F
78,R,default/121058.java_run,152,170,F
79,R,selected/2517196.java_loadSession,208,230,F
80,R,default/57838.java_loadSession,211,233,F
81,R,selected/2252905.java_run,282,296,F
82,R,selected/1706104.java_initProxyDetails,21,38,F
83,R,selected/2449563.java_loadSession,24,46,F
84,R,selected/1924810.java_loadQueries,132,150,F
85,R,default/87936.java_loadSession,213,235,F
86,R,default/126038.java_loadSession,213,235,F
87,R,default/125016.java_loadSession,213,235,F
88,R,default/57486.java_loadSession,201,222,F
89,R,selected/580490.java_refresh,224,263,F
90,R,selected/1403579.java_run,33,63,F
91,R,selected/2252905.java_run,306,321,F
92,R,default/9662.java_run,180,193,F
93,R,default/60071.java_run,180,193,F
94,R,default/49492.java_run,180,193,F
95,R,default/121058.java_run,180,193,F
96,R,selected/1146582.java_generateAlerts,232,343,F
97,R,selected/1512797.java_callGenPuid,29,48,F
98,R,selected/560818.java_setInput,143,245,F
99,R,selected/1578427.java_main,35,104,F
100,R,selected/2368834.java_copyFile,34,72,F

0,Q,default/79589.java_doVersionCheck,14,37
1,R,default/93582.java_doVersionCheck,14,37,F
2,R,default/88062.java_doVersionCheck,14,37,T1
3,R,default/83302.java_doVersionCheck,14,37,F
4,R,default/73348.java_doVersionCheck,8,31,F
5,R,default/69777.java_doVersionCheck,13,36,T1
6,R,default/6220.java_doVersionCheck,14,37,T1
7,R,default/60704.java_doVersionCheck,13,36,F
8,R,default/58574.java_doVersionCheck,14,37,T1
9,R,default/55356.java_doVersionCheck,14,37,T1
10,R,default/51768.java_doVersionCheck,14,37,T1
11,R,default/50984.java_doVersionCheck,14,37,T1
12,R,default/47515.java_doVersionCheck,14,37,F
13,R,default/4434.java_doVersionCheck,13,36,F
14,R,default/41029.java_doVersionCheck,13,36,F
15,R,default/28245.java_doVersionCheck,14,37,F
16,R,default/20415.java_doVersionCheck,14,37,T1
17,R,default/124021.java_doVersionCheck,8,31,T1
18,R,default/123506.java_doVersionCheck,14,37,F
19,R,default/121803.java_doVersionCheck,8,31,F
20,R,default/120413.java_doVersionCheck,14,37,F
21,R,default/112821.java_doVersionCheck,14,37,T1
22,R,default/107570.java_doVersionCheck,14,37,F
23,R,default/10625.java_doVersionCheck,14,37,F
24,R,default/10296.java_doVersionCheck,14,37,F
25,R,default/100952.java_doVersionCheck,14,37,F
26,R,default/96757.java_doVersionCheck,8,29,T3
27,R,default/94284.java_doVersionCheck,8,29,F
28,R,default/83007.java_doVersionCheck,8,29,F
29,R,default/8235.java_doVersionCheck,8,29,F
30,R,default/78325.java_doVersionCheck,8,29,F
31,R,default/74894.java_doVersionCheck,8,29,T3
32,R,default/74756.java_doVersionCheck,8,29,F
33,R,default/74406.java_doVersionCheck,8,29,F
34,R,default/7423.java_doVersionCheck,8,29,F
35,R,default/64693.java_doVersionCheck,8,29,F
36,R,default/64154.java_doVersionCheck,8,29,T3
37,R,default/61724.java_doVersionCheck,8,29,F
38,R,default/59031.java_doVersionCheck,8,29,T3
39,R,default/53429.java_doVersionCheck,8,29,F
40,R,default/51877.java_doVersionCheck,8,29,T3
41,R,default/46978.java_doVersionCheck,8,29,F
42,R,default/46396.java_doVersionCheck,8,29,F
43,R,default/44541.java_doVersionCheck,8,29,T3
44,R,default/43553.java_doVersionCheck,8,29,F
45,R,default/42050.java_doVersionCheck,8,29,F
46,R,default/41017.java_doVersionCheck,8,29,F
47,R,default/40132.java_doVersionCheck,8,29,F
48,R,default/3766.java_doVersionCheck,8,29,F
49,R,default/35279.java_doVersionCheck,8,29,F
50,R,default/30803.java_doVersionCheck,8,29,T3
51,R,default/30551.java_doVersionCheck,8,29,F
52,R,default/30030.java_doVersionCheck,8,29,F
53,R,default/29785.java_doVersionCheck,8,29,F
54,R,default/26857.java_doVersionCheck,8,29,F
55,R,default/26732.java_doVersionCheck,8,29,F
56,R,default/26006.java_doVersionCheck,8,29,F
57,R,default/24816.java_doVersionCheck,8,29,T3
58,R,default/20880.java_doVersionCheck,8,29,T3
59,R,default/19879.java_doVersionCheck,8,29,F
60,R,default/17395.java_doVersionCheck,8,29,F
61,R,default/16944.java_doVersionCheck,8,29,F
62,R,default/131818.java_doVersionCheck,8,29,F
63,R,default/128851.java_doVersionCheck,8,29,F
64,R,default/12451.java_doVersionCheck,8,29,F
65,R,default/120792.java_doVersionCheck,8,29,F
66,R,default/118261.java_doVersionCheck,8,29,T3
67,R,default/116161.java_doVersionCheck,8,29,F
68,R,default/113885.java_doVersionCheck,8,29,F
69,R,default/111911.java_doVersionCheck,8,29,F
70,R,default/107234.java_doVersionCheck,8,29,F
71,R,default/105464.java_doVersionCheck,8,29,F
72,R,default/105160.java_doVersionCheck,8,29,F
73,R,default/104739.java_doVersionCheck,8,29,T3
74,R,default/10360.java_doVersionCheck,8,29,F
75,R,selected/580490.java_refresh,224,263,F
76,R,selected/1403579.java_run,33,63,F
77,R,selected/1578427.java_main,35,104,F
78,R,selected/1146582.java_generateAlerts,232,343,F
79,R,selected/1706104.java_initProxyDetails,21,38,F
80,R,selected/2517196.java_loadSession,208,230,F
81,R,default/57838.java_loadSession,211,233,F
82,R,selected/1823342.java_checkDependencies,334,439,F
83,R,selected/1924810.java_loadQueries,132,150,F
84,R,default/9662.java_run,152,170,F
85,R,default/60071.java_run,152,170,F
86,R,default/49492.java_run,152,170,F
87,R,default/121058.java_run,152,170,F
88,R,selected/2449563.java_loadSession,24,46,F
89,R,default/87936.java_loadSession,213,235,F
90,R,default/126038.java_loadSession,213,235,F
91,R,default/125016.java_loadSession,213,235,F
92,R,default/57486.java_loadSession,201,222,F
93,R,selected/539491.java_updateConfig,120,207,F
94,R,selected/2630596.java_load,81,194,F
95,R,default/30595.java__listDirectory,67,122,F
96,R,default/41045.java__listDirectory,77,132,F
97,R,default/83259.java__listDirectory,77,131,F
98,R,selected/187449.java_run,92,127,F
99,R,selected/2252905.java_run,282,296,F
100,R,selected/1671946.java_parseOBO,165,192,F

0,Q,default/51877.java_doVersionCheck,8,29
1,R,default/96757.java_doVersionCheck,8,29,T1
